"GSM380517"	"GSM380518"	"GSM380519"	"GSM380520"
"PDK4"	4.81595674537217	4.8253303257876	4.74870027903971	5.28666119635651
"PDLIM1"	9.9191531673746	11.1474477681011	7.76153752931975	10.4152175457632
"PDLIM2"	5.88465595679158	5.87436104302052	4.73145936141523	5.60463081694895
"PDLIM3"	5.63083372904998	6.12948492372708	8.32943707891586	5.01751572113051
"PDLIM4"	5.53268506219866	4.87643621585507	5.1211433843139	5.32821119312697
"PDLIM5"	4.63641679985789	5.0051288750138	4.49907610175995	4.93175575830956
"PDLIM7"	4.99032973917117	4.95772055871508	5.23836585676395	5.42618617148388
"PDP1"	5.97981721408496	5.5628240302664	6.03075473910417	6.59295503221394
"PDPK1"	4.15653859364017	4.08113333672711	4.30353697869552	4.88671194828454
"PDPN"	4.80193127906592	6.25906166734737	4.85129145428848	5.00851184212742
"PDPR"	5.11660314610274	4.79255979588316	5.20753729518261	5.53617987412222
"PDS5A"	7.187836358419	7.01561255198859	6.90290695064559	6.78143688377753
"PDS5B"	6.03995515547044	7.51785041028563	6.20358849046095	7.32239934525563
"PDSS1"	6.9551966348446	5.93076679762296	6.2498162127822	5.92722162310959
"PDSS2"	6.89476033779694	6.61909553783367	6.09259957865136	6.19462315484201
"PDX1"	4.45254214007456	4.25779795423429	4.52589609339753	4.93115632617583
"PDXK"	8.08876593791292	6.56454379417907	6.44854050510959	7.12984522845226
"PDYN"	4.60952568334221	4.39760589908352	5.21587284615548	5.19685625048796
"PDZD2"	6.18529082415262	6.81707523114022	5.70059072241579	5.37817008728937
"PDZD3"	5.50598810730874	5.11176828603745	5.68755148136687	6.26222343221239
"PDZD7"	4.77241481892612	5.11327625927147	4.97834449148934	5.21643728693896
"PDZD8"	6.73132292004756	6.04186665760193	5.58404136171164	5.87214847079079
"PDZK1"	4.29421464765814	3.92349681794097	4.42043903066213	4.59195783712246
"PDZK1IP1"	6.33002352329424	5.03471431252635	5.05820603433376	5.71727599112881
"PDZRN3"	4.56174500464173	7.09403992944398	5.68185445450444	6.75461225812841
"PDZRN4"	3.77100591576616	8.50722105697365	8.55335194138594	4.74005963552397
"PEA15"	8.85951543039305	8.89427984495578	8.72020816395746	7.82706822853461
"PEAK1"	5.99964274922657	6.24021432953568	6.52596680173075	7.30735533088588
"PEBP1"	10.451728584219	10.2822158471092	10.372092511024	9.29887436078939
"PECAM1"	6.65983438414831	6.03031921172756	6.66302328364798	7.27214940659345
"PECR"	5.36146375859121	5.47011769628687	5.76359837845378	6.58180362135761
"PEF1"	7.99395486031975	8.11534484869855	8.79501681283684	5.91930557957684
"PEG10"	8.0798748211292	11.4124490289005	8.53358693250169	5.57294630392179
"PEG3"	6.85344543365641	3.79701713621383	4.04702562379151	4.45416518898539
"PEG3 /// ZIM2"	6.58611437110422	6.31651579046883	6.50650400277878	7.18344590524783
"PELI1"	6.90137583255627	6.73219077308095	8.14712123880077	8.45202790197589
"PELI2"	6.68171425093652	8.44237778637318	6.85443059706887	6.74784988235457
"PELO"	4.7573025704334	4.9871455707476	5.27279520714046	4.59836977470334
"PELP1"	6.91647846315008	7.08787603925274	7.0073585951798	6.86120176103459
"PEMT"	6.41485356217034	7.74330859934678	6.80579226256713	6.7295538179813
"PENK"	9.12986078027488	7.92650720521728	5.5337865485503	6.39965480074438
"PEPD"	8.24066046678697	8.08652363725657	7.58249362050821	7.46537602298272
"PER2"	6.57706220910801	6.05448918769152	5.91162615609723	6.46602918170839
"PER3"	7.67377471059428	9.37071632254146	7.01844635071513	5.89079778527331
"PERP"	7.70808079000548	7.78896044145792	4.50165857200205	6.29212179414356
"PES1"	6.21603375411367	5.95488002522965	6.15009164743359	6.43331882772185
"PET112"	6.70976068233384	5.5806292224341	5.85223614084468	5.37886682570054
"PEX1"	6.48265504440563	6.56977828400673	6.02772437900594	5.71093205860041
"PEX10"	5.60128625323786	5.75167231653522	6.25358736811963	6.30029445597372
"PEX11A"	5.9692485536181	5.37260534262688	5.46612126594971	6.12643791302144
"PEX11B"	8.83380227509957	7.8711808295345	8.00066275900416	6.90053288335786
"PEX12"	6.61504349633354	5.60007149004754	5.49515356981421	6.04713333514176
"PEX13"	5.7986820954412	5.08508954835957	5.85743087301675	5.48348554539395
"PEX14"	7.17499089182694	7.21950476268375	7.46792684742974	7.23414977641807
"PEX16"	6.48958158242415	6.12280604780988	6.51688464593617	6.84392925610108
"PEX19"	8.41516955817911	7.77724778782112	8.10916122241911	6.73885891451763
"PEX2"	7.67377471059428	7.9992592517349	6.97560667250312	5.81136934134677
"PEX26"	6.5532148117818	6.36943273686105	6.11954571605422	6.9617350182603
"PEX3"	5.99246026410001	6.22854239211074	6.01949167758419	5.71836840818387
"PEX5"	6.06184395510181	5.93894008530279	6.38153769915348	6.72547513598098
"PEX5L"	3.89208859036592	4.62728259897095	5.09025568086059	6.07896622806544
"PEX6"	5.65271090972545	5.99351141957409	5.60856153742456	5.29696720100551
"PEX7"	5.80558018204886	5.80993574224359	5.31281958412485	5.99346455088006
"PF4"	5.5650989202849	5.77027815663138	5.92403095942422	6.05259235820946
"PF4V1"	3.02998834972537	3.09924154657831	3.22602092280984	3.25196184659027
"PFAS"	7.43992992653424	7.06444283437166	6.81578748933964	6.71849515854236
"PFDN1"	8.26061513942867	7.83014434111657	7.35592621502814	7.6943322064517
"PFDN2"	9.78521143671943	8.81825154909	10.3941811303419	7.55791433939462
"PFDN4"	6.43847107493291	6.32701533993421	6.59396024804378	7.70533475405882
"PFDN5"	10.889793621593	10.550368807283	10.5484996254253	8.42768705941207
"PFKFB1"	5.7186811069148	5.99210930075563	6.00110214154918	6.99715466042397
"PFKFB2"	5.30203333277359	6.83984307638151	5.71134881916296	5.95523872055971
"PFKFB3"	7.81017714519608	7.80879582295026	9.1197953438883	7.96699013349481
"PFKFB4"	6.1345318483799	6.12322018834461	6.14657388309242	6.46599996302475
"PFKL"	7.54226302972471	7.18466129809577	7.27979627830297	7.29046718407101
"PFKM"	8.17299573267017	8.61144201461169	9.22111427763926	7.77993367995548
"PFKP"	8.87622295401964	9.83034461483435	7.15216836238948	6.8057931484506
"PFN1"	10.5497838010201	9.5494956100204	10.0043075745633	8.59027022570142
"PFN2"	11.6275546146684	11.8154712336692	11.0178517475527	11.4347388695582
"PGAM1"	10.8548812643999	10.1282054211676	10.5342372380394	9.63729491622513
"PGAM2"	4.45532032994162	3.64103324478303	3.6207136870203	3.76533685316542
"PGAP1"	6.13537858224664	8.83414651221693	7.09476550548063	6.28655706566619
"PGAP2"	7.05046130089354	7.08028804962206	6.91640333410427	6.58295955786143
"PGAP3"	7.72597341806937	7.67251415343043	7.29052024002232	7.812624271725
"PGBD5"	6.40974803937556	8.8890874176186	7.78800187431513	6.32777943467773
"PGC"	5.13656937642525	5.38937066655197	5.3990885082371	5.94802323737083
"PGD"	7.5224333766386	8.3481222762446	8.48897871432887	5.94971533574272
"PGF"	6.86741458829921	8.10663418024974	7.74386411572656	7.01632381872457
"PGGT1B"	4.2394512087894	3.48493198078026	4.03606166560946	4.48289767059463
"PGK1"	9.15501290537613	9.26150471471989	9.08026571423886	7.2396207903074
"PGK2"	5.43681029354398	5.64291215649436	6.03430881175641	6.72079989473612
"PGLS"	7.09714318377386	7.89257534238837	7.82153075686716	6.74509730332187
"PGLYRP1"	4.94998799700445	5.32791020915873	5.14990288069794	5.35433446895455
"PGLYRP4"	5.75600947810818	6.51391632280127	6.65737111619386	6.87347629064327
"PGM1"	9.65440292415643	9.15655493088692	9.56976367202671	7.85747572935156
"PGM3"	6.55236914380697	6.32453175449202	5.7949925570839	5.5034162138153
"PGM5"	4.8264004316868	4.87769214008297	5.05748809738894	6.32139378872925
"PGP"	4.69742698217867	4.58190709355975	4.871806912092	4.9532663160898
"PGPEP1"	5.91177593656176	5.89793735905851	6.30820377308674	7.18668325796601
"PGR"	3.38621796328359	3.67268962231965	3.99656331945916	3.94781892062449
"PGRMC1"	9.83577481417139	9.21390852867433	9.14050975265424	8.51557983201819
"PGRMC2"	8.23110173581637	8.33654607432683	8.36048927000761	7.40362859989284
"PGS1"	7.65429628066479	8.02301591659387	7.61777715513545	6.7236982150036
"PHACTR1"	4.18436416931074	6.29820894224634	5.17836152092144	4.88563706058387
"PHACTR2"	7.06169121344211	6.6611911257777	5.19270912020769	5.98177174818071
"PHACTR4"	6.76251744416714	6.77545550594136	6.38760968508597	4.98408834438568
"PHB"	8.04296290879524	7.54303055329741	7.4618669582226	6.42456752791777
"PHB2"	10.8381237584803	10.3332335860807	10.6049329740124	10.0560977157175
"PHC1"	8.6188005965381	8.53389229390164	8.68037166922128	8.1371600885335
"PHC2"	8.09204222406311	9.04675048320958	9.51832317177821	8.3655988396225
"PHC3"	4.82118090696336	4.60250833189752	4.82949186940369	5.31710536725655
"PHEX"	5.58406964644662	5.6722737020785	5.47409553703348	6.23058630865305
"PHF1"	8.06058308831453	8.1530745190945	7.71916993940418	7.22154189685923
"PHF10"	8.95890421050268	8.0771785468829	7.70130688537516	7.81698975288636
"PHF11"	7.91400244480306	6.85659215967023	7.23588685977273	8.75455542197758
"PHF14"	3.18340564182773	3.45331839997402	3.7201024310544	4.12115716594268
"PHF2"	5.74707891627748	6.454437348817	5.67169321965621	5.60813149390678
"PHF20"	6.80198602449088	7.50683279458214	7.47284945314202	7.26639512297581
"PHF20L1"	5.78341042549337	5.95694743470942	5.86419812833276	6.10878360967073
"PHF21A"	7.84936476642712	7.175751082968	7.7276256282993	7.09754718615562
"PHF3"	6.02649114534706	6.10209682194279	5.85638573887098	5.68753753015419
"PHF7"	4.54222572809366	4.88043263716559	5.02521607678275	5.28376965997698
"PHF8"	5.90708306012622	5.9356137039223	6.25588926745988	6.44785498911845
"PHGDH"	7.74617987021998	7.66744882973489	8.37009065240867	7.95933930671404
"PHIP"	10.5322667868047	10.0849299368449	9.53856581817235	8.48985524337212
"PHKA1"	7.02298176301447	5.93460427222305	6.13055455033688	6.72273592279494
"PHKA2"	7.01839532074271	6.41736405132701	7.06356591079865	6.43799338237141
"PHKB"	6.95503755234789	6.40723941576631	5.55222611567251	5.76428020379975
"PHKG1"	5.16723298584513	5.73788193583496	5.29551127667576	5.78656144103824
"PHKG2"	6.69055129328363	6.46919603620574	6.62167106804896	6.47292553766383
"PHLDA1"	4.83133046123899	5.34471914997552	5.44214995490317	6.05672337097886
"PHLDA2"	5.55049486204797	5.31815025486432	4.45063443983059	4.49648616839288
"PHLDA3"	6.61666083389273	6.16562659566741	7.02399533610831	7.27093349852383
"PHLDB1"	5.24998923514432	5.46234420147249	5.90180825043617	6.56530795770915
"PHLPP1"	5.66874253320784	5.42017278633671	4.74520441101768	4.54185313087846
"PHLPP2"	6.2667835011785	6.24760632511025	6.42063485716531	6.6988560566347
"PHOX2A"	5.80102274933933	5.35657895324137	5.98678487917842	6.5045006015739
"PHOX2B"	4.73163322612357	4.83352463680661	9.61110054699497	5.64958022033457
"PHTF1"	5.70149183736732	7.16489951050167	6.4951090395459	5.71118693616172
"PHTF2"	5.82589542573456	5.88579469981896	5.78723229683137	5.43409819047152
"PHYH"	7.75299370906229	8.39494753139024	7.24250900411686	5.81059642028121
"PHYHIP"	5.18911571663888	5.48132765253699	5.36027350767564	6.16514243331817
"PI15"	4.46202801014108	5.11908935455899	5.51342251906708	5.91651374925211
"PI3"	4.15045364401247	4.14916000888108	4.31788556125584	4.719765861485
"PI4K2A"	6.21312377026091	6.06158599277834	6.1267407914708	6.26354543755378
"PI4KA"	8.86924808393605	8.4051304099563	8.6996971020471	5.70248785864555
"PI4KA /// PI4KAP1 /// PI4KAP2"	9.6445108277204	9.14364832342866	9.54379969996782	7.79976728004457
"PI4KB"	7.76473424633847	7.32011198044347	8.06672636232138	6.87486776883713
"PIAS1"	6.98330074463616	7.11687715375269	6.90362048400785	6.69161529104161
"PIAS2"	5.00993326246222	4.93712991652282	4.96083797242389	5.14088847881422
"PIAS3"	7.98164752636209	6.86300190417644	6.0792878935845	6.14890734520333
"PIAS4"	6.00295582706774	6.40504801027369	5.73487596838364	5.82069774335073
"PIBF1"	6.27055685394714	6.53097727603477	5.84157845002084	6.15842495593081
"PICALM"	5.83929475795709	6.37196790839147	6.56052124223782	6.28412845171002
"PICK1"	6.26969541519096	6.25596391736448	6.7083828735884	6.66357713995901
"PID1"	3.86737487551672	3.99391193313773	4.03727583188916	4.59342951065876
"PIDD1"	7.34856654336458	7.96952856392697	6.76625772578196	6.43760467748394
"PIEZO1"	8.9616675075435	5.55109844866839	5.70524489985673	6.36018675866839
"PIEZO2"	4.39305613148351	4.91695317466951	5.34968189270904	5.187309366282
"PIGA"	5.88548063830726	5.39550541430398	5.24437941133596	4.63184759492772
"PIGB"	6.4846874192401	6.11572702114029	6.16792759607698	6.75782828165933
"PIGC"	6.94554213437349	6.11661776256734	6.50826234307344	5.81243389628568
"PIGF"	7.29194456233749	7.07219677282304	7.61708115205374	6.58977870922828
"PIGG"	8.82858301801629	8.40960191884478	7.23311225541659	7.11456207151826
"PIGH"	5.95564108658129	6.42677652735178	5.76651534653833	5.24083897716901
"PIGK"	8.21347386621202	7.15011989505018	6.4003244850905	8.25736863372967
"PIGL"	5.46811331691288	6.03440668334487	5.80070132194899	6.15457373910002
"PIGN"	7.08624867328879	6.24362505503692	6.23092367185818	6.24060736370946
"PIGO"	6.51800308261666	6.03793957018542	6.05102968398995	6.6763061606405
"PIGP"	8.6054430598014	8.88819369368087	7.87319861610189	8.48286067321725
"PIGQ"	4.74827652231956	4.94691066370933	4.99506078398638	4.56158520548664
"PIGR"	6.15330783559845	6.35557373002506	6.55600615509163	7.31055822707249
"PIGT"	8.7223399564199	8.40002067161524	8.34105879185318	7.68465855077901
"PIGV"	6.12488603686078	6.16831341568082	6.25753209295961	6.11856740300204
"PIGZ"	7.07685630577978	5.94388705403589	5.98528562620812	6.16514243331817
"PIH1D1"	9.46818139809037	9.11065932109553	8.3782570605876	7.89330866628094
"PIK3C2A"	8.96621366618978	9.3288064275012	8.14582524952824	7.43489955099103
"PIK3C2B"	7.8120194635277	8.63528112278132	8.64450258632642	9.40280227685967
"PIK3C2G"	3.85492376881727	3.99024951777639	4.43712740727867	4.8023129933784
"PIK3C3"	6.90896424094193	6.90352131658772	6.93792875034248	7.18099927883114
"PIK3CA"	7.46434177123134	7.05336235883833	6.21728449262909	4.96420766476935
"PIK3CB"	7.17354788737182	6.704339974768	6.17051134538021	7.01063494268617
"PIK3CD"	5.79252104652157	5.55132871465269	5.59782348790674	6.10638356188722
"PIK3CG"	3.34976818381636	3.55332345703374	3.62713447721985	4.25422453199833
"PIK3IP1"	6.27119360681709	6.84502491550987	6.53309469451285	7.46149224357719
"PIK3R1"	5.85254788551538	5.63965065981605	6.61082802595149	6.50146465849594
"PIK3R2"	4.56112292611269	4.55704014447066	4.9808745336035	5.002292799689
"PIK3R3"	5.60030478093143	7.61703026942311	8.07556848370732	5.89882865744718
"PIK3R4"	5.14596531522942	5.26982453229506	5.08344979220844	5.07337912055486
"PIK3R5"	5.93251038548643	5.72690091732656	6.24178905496716	6.7153869612757
"PIKFYVE"	7.2001080894919	7.40153420320577	6.77438607732145	5.65199510962024
"PILRA"	4.86425154393707	4.78105853979652	4.99425471165804	5.12709702511603
"PIM1"	7.53681813050428	8.16755119245221	7.36637481807834	6.91540436238885
"PIM2"	6.45642470757207	6.31939447733806	6.71000198354993	7.23295027791186
"PIN1"	6.93609583105715	8.23349830908177	8.2651446347878	7.50679038158382
"PIN1P1"	4.77605854492107	4.97892065998114	5.16280631446855	4.75290466787721
"PIN4"	7.73705088427795	7.15573386605646	7.70027240148687	7.713826507157
"PINK1"	7.83848299700874	7.87898637787018	7.567394250273	7.22225549131119
"PINLYP"	5.54443213020773	4.27787000216949	4.25309606398791	4.47587679787491
"PIP"	5.4532457147627	5.45504286798384	5.42967131086187	6.21603375411367
"PIP4K2A"	6.6120637050504	6.83690565896432	6.55812402675044	6.85888909280713
"PIP4K2B"	7.33514456777046	7.05178493669301	7.2029330510964	7.3872282459197
"PIP4K2C"	8.60543705682615	7.67046755840565	8.10642147579441	8.04766587686191
"PIP5K1A"	6.80454439721111	6.57455527965049	6.95342819936944	6.82013849139597
"PIP5K1B"	4.29775705447395	5.78747756406622	4.37796068534701	6.1319497960953
"PIP5K1C"	7.84583723771989	8.34234519203895	7.56569526348037	7.58247835345974
"PIPOX"	6.64564930089232	6.01416239427315	6.30581325045979	6.55773385850196
"PIR"	5.8568939058588	6.69132831362895	7.0105660628115	5.06519336138072
"PITPNA"	7.32235627155317	7.13056362277234	7.37624725310809	6.96413382545472
"PITPNB"	8.90974442991555	8.65145749347069	9.70899884475507	9.12003860505644
"PITPNC1"	5.61931147388373	6.75909950198984	6.61848536061835	7.30105658255354
"PITPNM1"	5.89153979956754	5.27410978470598	5.58075108229565	5.36471760825711
"PITPNM3"	3.69314526070668	3.84414287706708	3.80583187791694	4.03991808449409
"PITRM1"	8.18463583656124	7.88901930336123	6.02432987148247	6.32676507924755
"PITX1"	4.68018950267315	4.00114608263376	4.31990384940638	4.23273504950467
"PITX2"	5.52800906261222	3.22159322652937	3.31256349862811	3.6570435456264
"PITX3"	5.27855590843081	5.44471893028292	5.4742513046496	6.02940221477021
"PIWIL1"	3.94642998490202	4.32875010842616	4.41432795524624	4.50904824630493
"PIWIL2"	4.85375453031553	5.54752048811004	5.05307507087186	5.55804210689544
"PJA1"	8.81644920141576	8.87276840329451	8.54817573598374	7.87101150734082
"PJA2"	8.24841474175128	8.18915017947937	7.67377471059428	5.34139572666621
"PKD1P1"	6.1481392467145	6.39586799753516	6.30216014622348	6.10739077776086
"PKD2"	7.96460703823808	7.7209870229577	6.73961082580422	7.23847219104704
"PKD2L1"	6.36006458599999	6.40355143234378	7.01514881703677	7.21297706782875
"PKD2L2"	3.61781873775475	3.61586550991334	3.80093641318966	3.78651214569125
"PKDREJ"	5.21560712405238	4.99131318799444	5.61891662479853	6.17232885147245
"PKI55"	3.96116387357625	3.95014484516523	3.90454703380127	4.2164773752563
"PKIA"	6.81131956060287	7.40659761831458	8.10302750915767	5.24487834320492
"PKIG"	8.34715957092799	8.59835278121675	8.8588366659628	7.4629273313027
"PKLR"	4.82342330429602	4.83400187815862	5.08013231820922	5.36680654278105
"PKM"	8.35631637540314	8.25730646612878	8.95158084723291	7.54502959905468
"PKMYT1"	7.76279943003501	7.7126456537078	7.64635533829903	8.06767652176677
"PKN1"	6.57240436646918	6.3918409588032	6.83310641855945	5.71903982382084
"PKN2"	6.85931908374472	6.88093191549237	6.67367852919379	6.2211161307693
"PKNOX1"	5.64105082141883	6.07484312781489	5.83643595830126	6.03187369425392
"PKNOX2"	5.39998649512147	5.55391413575203	6.14732986430782	6.44317732042044
"PKP1"	5.67775755235365	5.04628458330242	5.13970011026481	6.220169962654
"PKP2"	4.47358403464005	4.42551455592822	4.46736767604015	5.03662734844798
"PKP3"	6.08022930765008	5.3915208317815	5.59467203871602	5.92875103751108
"PKP4"	7.47831393749487	7.21431814251191	6.66447472755728	6.42559939005575
"PLA1A"	5.4899903017378	4.61724183041625	5.26608122632784	6.47754516856745
"PLA2G12A"	6.12285826184738	5.83402330661821	6.77307251967212	6.11052038110267
"PLA2G15"	5.62785177571369	5.16886777830436	4.97366677499279	5.45504286798384
"PLA2G16"	7.59976655779067	7.97602525727585	5.92336212492966	5.25309639407104
"PLA2G1B"	3.56288386400673	3.7814261742364	3.91699677864724	4.28535937231171
"PLA2G2A"	5.7426762033749	5.90890624824781	6.18238032165065	6.62003375674207
"PLA2G2D"	5.78081652099894	6.71663543063736	6.69403866071006	7.74715694206982
"PLA2G2E"	4.28194880796306	4.68876307395975	4.17418756892089	4.98953899258982
"PLA2G2F"	4.11954872106705	4.58766806308033	4.24948472645172	5.08631539707562
"PLA2G3"	5.50468504238631	6.06757095788023	6.23113844437473	7.27208428182563
"PLA2G4A"	4.21272475994182	3.44545369925472	3.77553465612728	4.86971404781707
